open_time,open,high,low,close,close_time,number_of_trades
2017-08-28 00:00:00,4310.01,4330.36,4124.54,4169.01,2017-08-28 05:59:59.999,1254
2017-08-28 06:00:00,4223.8,4365.4,4199.01,4308.0,2017-08-28 11:59:59.999,958
2017-08-28 12:00:00,4309.0,4370.45,4271.03,4324.67,2017-08-28 17:59:59.999,1166
2017-08-28 18:00:00,4324.64,4399.82,4290.18,4386.69,2017-08-28 23:59:59.999,971
2017-08-29 00:00:00,4353.65,4404.05,4314.35,4356.76,2017-08-29 05:59:59.999,983
2017-08-29 06:00:00,4356.76,4417.61,4313.55,4368.5,2017-08-29 11:59:59.999,1230
2017-08-29 12:00:00,4368.5,4625.85,4347.59,4555.55,2017-08-29 17:59:59.999,1205
2017-08-29 18:00:00,4533.47,4624.99,4511.45,4587.48,2017-08-29 23:59:59.999,741
2017-08-30 00:00:00,4564.52,4625.0,4527.45,4590.49,2017-08-30 05:59:59.999,1160
2017-08-30 06:00:00,4590.49,4647.51,4416.01,4498.35,2017-08-30 11:59:59.999,1735
2017-08-30 12:00:00,4537.0,4600.0,4416.16,4600.0,2017-08-30 17:59:59.999,1606
2017-08-30 18:00:00,4590.01,4609.92,4516.87,4555.14,2017-08-30 23:59:59.999,1050
2017-08-31 00:00:00,4555.14,4628.12,4555.14,4598.54,2017-08-31 05:59:59.999,1136
2017-08-31 06:00:00,4600.0,4678.57,4572.64,4656.67,2017-08-31 11:59:59.999,960
2017-08-31 12:00:00,4674.97,4685.56,4631.41,4650.55,2017-08-31 17:59:59.999,1171
2017-08-31 18:00:00,4683.9,4745.42,4650.56,4724.89,2017-08-31 23:59:59.999,894
2017-09-01 00:00:00,4689.89,4767.0,4654.88,4664.14,2017-09-01 05:59:59.999,903
2017-09-01 06:00:00,4664.14,4798.46,4656.3,4775.0,2017-09-01 11:59:59.999,1071
2017-09-01 12:00:00,4775.0,4839.92,4725.81,4792.97,2017-09-01 17:59:59.999,974
2017-09-01 18:00:00,4792.97,4885.55,4739.08,4834.91,2017-09-01 23:59:59.999,1052
2017-09-02 00:00:00,4796.16,4939.19,4473.35,4473.35,2017-09-02 05:59:59.999,1779
2017-09-02 06:00:00,4493.0,4780.0,4473.35,4630.01,2017-09-02 11:59:59.999,2062
2017-09-02 12:00:00,4669.75,4675.0,4354.61,4530.01,2017-09-02 17:59:59.999,1938
2017-09-02 18:00:00,4554.98,4554.98,4286.87,4472.14,2017-09-02 23:59:59.999,1696
2017-09-03 00:00:00,4508.5,4714.76,4467.88,4675.12,2017-09-03 05:59:59.999,1440
2017-09-03 06:00:00,4684.9,4714.33,4456.8,4486.0,2017-09-03 11:59:59.999,1551
2017-09-03 12:00:00,4475.23,4557.25,4298.33,4476.13,2017-09-03 17:59:59.999,1944
2017-09-03 18:00:00,4500.0,4583.84,4425.46,4509.08,2017-09-03 23:59:59.999,1087
2017-09-04 00:00:00,4505.0,4527.49,4340.5,4402.0,2017-09-04 05:59:59.999,1261
2017-09-04 06:00:00,4402.02,4493.15,4052.0,4153.0,2017-09-04 11:59:59.999,3621
2017-09-04 12:00:00,4153.0,4311.14,3972.52,3972.53,2017-09-04 17:59:59.999,2733
2017-09-04 18:00:00,3972.53,4300.95,3972.51,4100.11,2017-09-04 23:59:59.999,1702
2017-09-05 00:00:00,4106.97,4121.33,3603.0,3960.01,2017-09-05 05:59:59.999,3066
2017-09-05 06:00:00,3966.83,4248.6,3960.01,4246.82,2017-09-05 11:59:59.999,3122
2017-09-05 12:00:00,4248.64,4337.7,4096.06,4322.47,2017-09-05 17:59:59.999,2237
2017-09-05 18:00:00,4317.67,4484.99,4294.0,4366.47,2017-09-05 23:59:59.999,1659
2017-09-06 00:00:00,4366.49,4522.81,4335.26,4416.17,2017-09-06 05:59:59.999,2664
2017-09-06 06:00:00,4416.54,4597.79,4335.26,4548.13,2017-09-06 11:59:59.999,2689
2017-09-06 12:00:00,4544.59,4619.47,4422.28,4619.43,2017-09-06 16:00:00.000,2560
2017-09-06 18:00:00,4619.43,4662.87,4610.0,4619.77,2017-09-06 23:59:59.999,43
2017-09-07 00:00:00,4619.77,4661.93,4438.19,4519.48,2017-09-07 05:59:59.999,640
2017-09-07 06:00:00,4519.47,4649.92,4452.0,4613.94,2017-09-07 11:59:59.999,774
2017-09-07 12:00:00,4616.79,4788.59,4587.65,4702.06,2017-09-07 17:59:59.999,1194
2017-09-07 18:00:00,4711.25,4759.99,4586.13,4691.61,2017-09-07 23:59:59.999,462
2017-09-08 00:00:00,4691.66,4735.39,4586.13,4622.0,2017-09-08 05:59:59.999,476
2017-09-08 06:00:00,4608.0,4699.77,4587.08,4647.53,2017-09-08 11:59:59.999,531
2017-09-08 12:00:00,4653.92,4690.83,4028.93,4238.0,2017-09-08 17:59:59.999,2155
2017-09-08 18:00:00,4243.78,4334.15,4060.0,4282.8,2017-09-08 23:59:59.999,1571
2017-09-09 00:00:00,4282.8,4426.62,4150.06,4385.26,2017-09-09 05:59:59.999,1369
2017-09-09 06:00:00,4380.01,4400.6,4262.75,4327.63,2017-09-09 11:59:59.999,705
2017-09-09 12:00:00,4331.82,4400.6,4210.01,4220.38,2017-09-09 17:59:59.999,894
2017-09-09 18:00:00,4220.38,4300.0,4159.64,4258.81,2017-09-09 23:59:59.999,809
2017-09-10 00:00:00,4258.81,4279.7,4027.28,4054.97,2017-09-10 05:59:59.999,916
2017-09-10 06:00:00,4047.49,4100.0,3801.0,4098.79,2017-09-10 11:59:59.999,1006
2017-09-10 12:00:00,4069.43,4283.0,4043.17,4247.07,2017-09-10 17:59:59.999,701
2017-09-10 18:00:00,4264.87,4282.57,4100.0,4130.37,2017-09-10 23:59:59.999,812
2017-09-11 00:00:00,4153.62,4334.43,4098.91,4162.01,2017-09-11 05:59:59.999,1672
2017-09-11 06:00:00,4162.49,4244.99,4115.05,4191.53,2017-09-11 11:59:59.999,915
2017-09-11 12:00:00,4191.54,4313.18,4174.97,4200.0,2017-09-11 17:59:59.999,962
2017-09-11 18:00:00,4200.0,4233.86,4158.84,4208.47,2017-09-11 23:59:59.999,679
2017-09-12 00:00:00,4208.6,4329.0,4201.9,4325.0,2017-09-12 05:59:59.999,1480
2017-09-12 06:00:00,4325.0,4394.59,4228.5,4340.1,2017-09-12 11:59:59.999,1736
2017-09-12 12:00:00,4343.01,4345.92,4200.0,4201.0,2017-09-12 17:59:59.999,1882
2017-09-12 18:00:00,4201.0,4202.53,4040.8,4163.72,2017-09-12 23:59:59.999,1403
2017-09-13 00:00:00,4159.72,4165.38,3796.8,3939.9,2017-09-13 05:59:59.999,1602
2017-09-13 06:00:00,3939.9,3991.01,3820.0,3832.0,2017-09-13 11:59:59.999,1101
2017-09-13 12:00:00,3831.01,3991.01,3760.0,3950.0,2017-09-13 17:59:59.999,1798
2017-09-13 18:00:00,3908.16,3991.01,3831.0,3944.69,2017-09-13 23:59:59.999,518
2017-09-14 00:00:00,3944.0,3993.0,3800.0,3856.0,2017-09-14 05:59:59.999,614
2017-09-14 06:00:00,3860.0,3890.0,3418.0,3481.02,2017-09-14 11:59:59.999,3091
2017-09-14 12:00:00,3481.02,3666.0,3325.27,3325.27,2017-09-14 17:59:59.999,2925
2017-09-14 18:00:00,3334.94,3523.52,3165.13,3189.02,2017-09-14 23:59:59.999,2436
2017-09-15 00:00:00,3188.01,3460.0,3152.01,3300.0,2017-09-15 05:59:59.999,2218
2017-09-15 06:00:00,3300.0,3324.31,2817.0,2919.0,2017-09-15 11:59:59.999,2656
2017-09-15 12:00:00,2870.9,3856.0,2870.9,3548.0,2017-09-15 17:59:59.999,3933
2017-09-15 18:00:00,3548.0,3799.9,3540.0,3700.0,2017-09-15 23:59:59.999,1638
2017-09-16 00:00:00,3674.01,3950.0,3658.04,3816.01,2017-09-16 05:59:59.999,2529
2017-09-16 06:00:00,3816.02,3850.0,3470.66,3630.06,2017-09-16 11:59:59.999,2665
2017-09-16 12:00:00,3630.06,3800.0,3531.01,3617.01,2017-09-16 17:59:59.999,2309
2017-09-16 18:00:00,3626.48,3715.0,3600.6,3714.95,2017-09-16 23:59:59.999,1306
2017-09-17 00:00:00,3685.23,3709.94,3550.0,3557.75,2017-09-17 05:59:59.999,1429
2017-09-17 06:00:00,3557.01,3609.39,3499.02,3499.03,2017-09-17 11:59:59.999,1923
2017-09-17 12:00:00,3499.03,3731.0,3499.03,3690.02,2017-09-17 17:59:59.999,1531
2017-09-17 18:00:00,3719.55,3748.21,3678.0,3699.99,2017-09-17 23:59:59.999,1472
2017-09-18 00:00:00,3690.0,3875.0,3690.0,3850.02,2017-09-18 05:59:59.999,2016
2017-09-18 06:00:00,3850.04,4000.0,3810.0,3929.33,2017-09-18 11:59:59.999,2073
2017-09-18 12:00:00,3932.98,4123.2,3890.0,3951.3,2017-09-18 17:59:59.999,2789
2017-09-18 18:00:00,3951.31,4085.0,3941.05,4035.01,2017-09-18 23:59:59.999,1342
2017-09-19 00:00:00,4060.0,4089.97,3830.91,3860.0,2017-09-19 05:59:59.999,1997
2017-09-19 06:00:00,3860.0,4032.02,3848.07,3969.01,2017-09-19 11:59:59.999,1569
2017-09-19 12:00:00,3969.32,4029.99,3901.02,3960.01,2017-09-19 17:59:59.999,1847
2017-09-19 18:00:00,3960.01,3999.15,3830.91,3910.04,2017-09-19 23:59:59.999,1929
2017-09-20 00:00:00,3910.04,3923.26,3820.0,3851.0,2017-09-20 05:59:59.999,1684
2017-09-20 06:00:00,3851.0,3988.83,3850.0,3927.77,2017-09-20 11:59:59.999,2190
2017-09-20 12:00:00,3927.77,4046.08,3912.08,4008.49,2017-09-20 17:59:59.999,1742
2017-09-20 18:00:00,4008.51,4020.01,3860.09,3900.0,2017-09-20 23:59:59.999,1615
2017-09-21 00:00:00,3889.99,3910.0,3800.0,3870.0,2017-09-21 05:59:59.999,1915
2017-09-21 06:00:00,3851.87,3904.81,3835.88,3864.95,2017-09-21 11:59:59.999,1614
2017-09-21 12:00:00,3862.99,3879.99,3633.83,3663.82,2017-09-21 17:59:59.999,2826
2017-09-21 18:00:00,3653.99,3709.98,3567.0,3609.99,2017-09-21 23:59:59.999,2359
2017-09-22 00:00:00,3592.84,3750.0,3592.84,3713.43,2017-09-22 05:59:59.999,2148
2017-09-22 06:00:00,3713.42,3740.0,3522.22,3539.97,2017-09-22 11:59:59.999,1786
2017-09-22 12:00:00,3528.36,3645.99,3505.55,3557.01,2017-09-22 17:59:59.999,2395
2017-09-22 18:00:00,3557.01,3645.18,3542.92,3595.87,2017-09-22 23:59:59.999,1823
2017-09-23 00:00:00,3595.88,3717.44,3542.91,3682.37,2017-09-23 05:59:59.999,1676
2017-09-23 06:00:00,3682.37,3798.9,3669.5,3798.0,2017-09-23 11:59:59.999,1888
2017-09-23 12:00:00,3798.9,3817.19,3700.0,3753.14,2017-09-23 17:59:59.999,2376
2017-09-23 18:00:00,3753.16,3790.0,3718.12,3780.0,2017-09-23 23:59:59.999,2462
2017-09-24 00:00:00,3779.54,3789.99,3650.82,3687.62,2017-09-24 05:59:59.999,2874
2017-09-24 06:00:00,3691.45,3718.85,3622.76,3683.36,2017-09-24 11:59:59.999,2256
2017-09-24 12:00:00,3674.22,3730.0,3674.21,3675.62,2017-09-24 17:59:59.999,2178
2017-09-24 18:00:00,3675.62,3707.94,3624.38,3660.02,2017-09-24 23:59:59.999,1416
2017-09-25 00:00:00,3660.02,3815.74,3653.69,3777.0,2017-09-25 05:59:59.999,2419
2017-09-25 06:00:00,3770.0,3807.53,3747.94,3781.05,2017-09-25 11:59:59.999,2327
2017-09-25 12:00:00,3781.05,3979.87,3770.0,3892.31,2017-09-25 17:59:59.999,3126
2017-09-25 18:00:00,3892.31,3963.0,3888.22,3920.75,2017-09-25 23:59:59.999,1868
2017-09-26 00:00:00,3928.0,3959.56,3850.05,3851.0,2017-09-26 05:59:59.999,2751
2017-09-26 06:00:00,3865.0,3949.92,3851.0,3949.45,2017-09-26 11:59:59.999,2096
2017-09-26 12:00:00,3950.0,3976.99,3890.98,3891.03,2017-09-26 17:59:59.999,1396
2017-09-26 18:00:00,3891.03,3935.0,3880.0,3882.35,2017-09-26 23:59:59.999,1728
2017-09-27 00:00:00,3882.36,3973.0,3872.81,3945.0,2017-09-27 05:59:59.999,1434
2017-09-27 06:00:00,3950.0,4099.95,3930.0,4073.0,2017-09-27 11:59:59.999,2182
2017-09-27 12:00:00,4072.2,4119.0,4053.4,4095.0,2017-09-27 17:59:59.999,2618
2017-09-27 18:00:00,4096.22,4249.94,4092.1,4193.0,2017-09-27 23:59:59.999,2139
2017-09-28 00:00:00,4192.11,4300.0,4140.01,4230.0,2017-09-28 05:59:59.999,2780
2017-09-28 06:00:00,4239.99,4272.45,4136.0,4180.0,2017-09-28 11:59:59.999,3024
2017-09-28 12:00:00,4170.19,4210.0,4101.0,4187.0,2017-09-28 17:59:59.999,3186
2017-09-28 18:00:00,4188.74,4194.99,4110.0,4174.5,2017-09-28 23:59:59.999,2436
2017-09-29 00:00:00,4178.98,4215.0,3952.01,4030.0,2017-09-29 05:59:59.999,5235
2017-09-29 06:00:00,4030.0,4248.0,4010.1,4220.01,2017-09-29 11:59:59.999,3407
2017-09-29 12:00:00,4234.99,4259.99,4131.68,4158.41,2017-09-29 17:59:59.999,3500
2017-09-29 18:00:00,4132.05,4263.86,4101.01,4174.69,2017-09-29 23:59:59.999,2692
2017-09-30 00:00:00,4175.0,4298.0,4138.1,4256.22,2017-09-30 05:59:59.999,2565
2017-09-30 06:00:00,4256.22,4345.0,4230.0,4324.99,2017-09-30 11:59:59.999,2588
2017-09-30 12:00:00,4320.21,4358.99,4275.35,4318.07,2017-09-30 17:59:59.999,2515
2017-09-30 18:00:00,4329.96,4380.0,4310.25,4378.51,2017-09-30 23:59:59.999,1656
2017-10-01 00:00:00,4378.49,4378.49,4265.02,4310.0,2017-10-01 05:59:59.999,2553
2017-10-01 06:00:00,4281.07,4359.6,4280.0,4337.01,2017-10-01 11:59:59.999,2093
2017-10-01 12:00:00,4337.01,4356.99,4240.04,4291.84,2017-10-01 17:59:59.999,3016
2017-10-01 18:00:00,4291.84,4406.52,4291.84,4378.48,2017-10-01 23:59:59.999,2154
2017-10-02 00:00:00,4400.0,4560.0,4380.01,4458.48,2017-10-02 05:59:59.999,1944
2017-10-02 06:00:00,4435.26,4479.9,4401.0,4410.01,2017-10-02 11:59:59.999,2422
2017-10-02 12:00:00,4419.99,4561.63,4385.0,4385.0,2017-10-02 17:59:59.999,2243
2017-10-02 18:00:00,4385.0,4431.78,4360.0,4380.0,2017-10-02 23:59:59.999,1576
2017-10-03 00:00:00,4380.0,4467.33,4265.61,4280.0,2017-10-03 05:59:59.999,2634
2017-10-03 06:00:00,4280.0,4330.0,4189.71,4297.99,2017-10-03 11:59:59.999,4569
2017-10-03 12:00:00,4290.0,4297.66,4180.8,4285.69,2017-10-03 17:59:59.999,2589
2017-10-03 18:00:00,4282.85,4329.86,4222.02,4310.0,2017-10-03 23:59:59.999,2587
2017-10-04 00:00:00,4314.9,4368.27,4274.0,4342.01,2017-10-04 05:59:59.999,2254
2017-10-04 06:00:00,4342.01,4373.0,4185.01,4228.0,2017-10-04 11:59:59.999,3342
2017-10-04 12:00:00,4230.0,4248.97,4142.0,4198.0,2017-10-04 17:59:59.999,2777
2017-10-04 18:00:00,4198.0,4236.63,4153.02,4208.59,2017-10-04 23:59:59.999,2633
2017-10-05 00:00:00,4208.59,4235.0,4120.0,4150.0,2017-10-05 05:59:59.999,2234
2017-10-05 06:00:00,4122.05,4234.77,4110.0,4226.05,2017-10-05 11:59:59.999,2818
2017-10-05 12:00:00,4226.05,4335.0,4226.05,4318.99,2017-10-05 17:59:59.999,2760
2017-10-05 18:00:00,4300.0,4355.0,4281.21,4292.43,2017-10-05 23:59:59.999,1346
2017-10-06 00:00:00,4318.99,4377.03,4292.0,4372.0,2017-10-06 05:59:59.999,1697
2017-10-06 06:00:00,4374.52,4417.0,4358.0,4405.0,2017-10-06 11:59:59.999,1880
2017-10-06 12:00:00,4391.11,4416.78,4312.57,4336.16,2017-10-06 17:59:59.999,2083
2017-10-06 18:00:00,4377.91,4399.0,4315.95,4369.0,2017-10-06 23:59:59.999,886
2017-10-07 00:00:00,4369.0,4399.0,4362.02,4384.93,2017-10-07 05:59:59.999,1481
2017-10-07 06:00:00,4384.93,4389.48,4312.56,4335.9,2017-10-07 11:59:59.999,1204
2017-10-07 12:00:00,4335.9,4380.0,4326.0,4359.9,2017-10-07 17:59:59.999,925
2017-10-07 18:00:00,4359.9,4479.5,4335.38,4423.0,2017-10-07 23:59:59.999,1194
2017-10-08 00:00:00,4425.0,4517.0,4425.0,4439.81,2017-10-08 05:59:59.999,2026
2017-10-08 06:00:00,4439.81,4514.99,4439.81,4487.99,2017-10-08 11:59:59.999,1714
2017-10-08 12:00:00,4487.99,4600.0,4460.02,4579.21,2017-10-08 17:59:59.999,2036
2017-10-08 18:00:00,4584.78,4658.0,4525.0,4640.0,2017-10-08 23:59:59.999,1804
2017-10-09 00:00:00,4640.0,4660.0,4576.1,4600.02,2017-10-09 05:59:59.999,1672
2017-10-09 06:00:00,4605.01,4630.0,4550.0,4615.0,2017-10-09 11:59:59.999,1646
2017-10-09 12:00:00,4615.0,4729.99,4615.0,4729.99,2017-10-09 17:59:59.999,2133
2017-10-09 18:00:00,4733.49,4889.98,4717.02,4786.95,2017-10-09 23:59:59.999,4921
2017-10-10 00:00:00,4786.95,4888.88,4780.0,4842.09,2017-10-10 05:59:59.999,3754
2017-10-10 06:00:00,4844.61,4879.99,4720.16,4790.0,2017-10-10 11:59:59.999,2183
2017-10-10 12:00:00,4790.01,4944.0,4780.02,4937.0,2017-10-10 17:59:59.999,3381
2017-10-10 18:00:00,4933.0,4960.0,4680.59,4783.06,2017-10-10 23:59:59.999,2649
2017-10-11 00:00:00,4783.06,4823.17,4710.0,4750.05,2017-10-11 05:59:59.999,2721
2017-10-11 06:00:00,4763.99,4852.22,4761.99,4818.99,2017-10-11 11:59:59.999,1875
2017-10-11 12:00:00,4804.93,4869.98,4751.01,4840.65,2017-10-11 17:59:59.999,860
2017-10-11 18:00:00,4840.0,4881.61,4800.57,4821.43,2017-10-11 23:59:59.999,439
2017-10-12 00:00:00,4821.43,4899.8,4810.16,4899.8,2017-10-12 05:59:59.999,837
2017-10-12 06:00:00,4899.8,5265.5,4891.01,5184.0,2017-10-12 11:59:59.999,2760
2017-10-12 12:00:00,5184.0,5413.73,5173.1,5290.44,2017-10-12 17:59:59.999,2640
2017-10-12 18:00:00,5290.44,5439.99,5239.99,5430.0,2017-10-12 23:59:59.999,1793
2017-10-13 00:00:00,5439.99,5846.17,5379.84,5551.0,2017-10-13 05:59:59.999,4833
2017-10-13 06:00:00,5516.51,5775.0,5458.84,5649.0,2017-10-13 11:59:59.999,2777
2017-10-13 12:00:00,5658.97,5800.0,5566.84,5730.03,2017-10-13 17:59:59.999,2339
2017-10-13 18:00:00,5730.02,5746.36,5520.0,5649.98,2017-10-13 23:59:59.999,1714
2017-10-14 00:00:00,5650.0,5722.87,5580.01,5638.11,2017-10-14 05:59:59.999,1442
2017-10-14 06:00:00,5638.15,5779.0,5585.02,5720.02,2017-10-14 11:59:59.999,1593
2017-10-14 12:00:00,5720.02,5798.02,5686.0,5769.71,2017-10-14 17:59:59.999,1609
2017-10-14 18:00:00,5769.7,5900.0,5685.02,5869.99,2017-10-14 23:59:59.999,1615
2017-10-15 00:00:00,5855.03,5922.3,5737.27,5760.0,2017-10-15 05:59:59.999,2036
2017-10-15 06:00:00,5767.75,5799.8,5400.01,5400.01,2017-10-15 11:59:59.999,2243
2017-10-15 12:00:00,5419.0,5605.0,5404.98,5515.0,2017-10-15 17:59:59.999,1714
2017-10-15 18:00:00,5515.0,5756.36,5485.0,5709.99,2017-10-15 23:59:59.999,1459
2017-10-16 00:00:00,5710.0,5739.99,5600.02,5660.61,2017-10-16 05:59:59.999,1540
2017-10-16 06:00:00,5660.62,5749.99,5585.19,5728.99,2017-10-16 11:59:59.999,2458
2017-10-16 12:00:00,5739.96,5749.8,5642.02,5686.33,2017-10-16 17:59:59.999,2886
2017-10-16 18:00:00,5686.34,5788.91,5660.65,5760.02,2017-10-16 23:59:59.999,2269
2017-10-17 00:00:00,5760.0,5774.98,5590.0,5600.01,2017-10-17 05:59:59.999,2507
2017-10-17 06:00:00,5600.03,5687.61,5540.02,5579.98,2017-10-17 11:59:59.999,2206
2017-10-17 12:00:00,5579.89,5628.66,5508.63,5628.55,2017-10-17 17:59:59.999,2446
2017-10-17 18:00:00,5624.95,5649.99,5585.25,5595.0,2017-10-17 23:59:59.999,2596
2017-10-18 00:00:00,5595.0,5596.0,5422.01,5505.56,2017-10-18 05:59:59.999,4529
2017-10-18 06:00:00,5490.02,5490.06,5226.0,5273.25,2017-10-18 11:59:59.999,4335
2017-10-18 12:00:00,5283.98,5400.0,5037.95,5350.12,2017-10-18 17:59:59.999,3279
2017-10-18 18:00:00,5355.13,5588.0,5355.13,5512.06,2017-10-18 23:59:59.999,2681
2017-10-19 00:00:00,5513.0,5631.3,5490.26,5613.9,2017-10-19 05:59:59.999,2628
2017-10-19 06:00:00,5613.9,5706.09,5490.26,5690.12,2017-10-19 11:59:59.999,2863
2017-10-19 12:00:00,5710.0,5710.0,5611.5,5666.98,2017-10-19 17:59:59.999,3385
2017-10-19 18:00:00,5649.07,5694.0,5600.0,5683.9,2017-10-19 23:59:59.999,2677
2017-10-20 00:00:00,5683.31,5697.99,5632.01,5664.98,2017-10-20 05:59:59.999,2207
2017-10-20 06:00:00,5664.97,5689.99,5600.0,5662.75,2017-10-20 11:59:59.999,2823
2017-10-20 12:00:00,5662.75,5995.0,5602.86,5944.52,2017-10-20 17:59:59.999,3790
2017-10-20 18:00:00,5944.46,6110.0,5928.05,6010.01,2017-10-20 23:59:59.999,2836
2017-10-21 00:00:00,6013.72,6167.99,5960.0,6062.95,2017-10-21 05:59:59.999,2924
2017-10-21 06:00:00,6062.94,6124.02,6046.09,6116.98,2017-10-21 11:59:59.999,2528
2017-10-21 12:00:00,6116.98,6171.0,5850.03,5980.02,2017-10-21 17:59:59.999,2717
2017-10-21 18:00:00,5981.02,6110.0,5970.02,6024.97,2017-10-21 23:59:59.999,2013
2017-10-22 00:00:00,6003.27,6060.0,5770.0,5884.97,2017-10-22 05:59:59.999,2668
2017-10-22 06:00:00,5879.98,5937.89,5720.03,5819.98,2017-10-22 11:59:59.999,2234
2017-10-22 12:00:00,5819.98,6000.0,5770.04,5989.84,2017-10-22 17:59:59.999,2286
2017-10-22 18:00:00,5989.73,6000.0,5832.07,5950.02,2017-10-22 23:59:59.999,1658
2017-10-23 00:00:00,5975.0,6080.0,5912.0,5960.03,2017-10-23 05:59:59.999,2746
2017-10-23 06:00:00,5960.03,5960.04,5787.98,5881.99,2017-10-23 11:59:59.999,2700
2017-10-23 12:00:00,5881.98,5881.99,5621.03,5825.96,2017-10-23 17:59:59.999,3087
2017-10-23 18:00:00,5825.97,5969.98,5744.68,5915.93,2017-10-23 23:59:59.999,2203
2017-10-24 00:00:00,5909.47,5925.0,5482.22,5700.0,2017-10-24 05:59:59.999,4149
2017-10-24 06:00:00,5701.01,5748.98,5601.01,5676.04,2017-10-24 11:59:59.999,2867
