open_time,BTC_open,BTC_close,BTC_low,BTC_high,ETH_open,ETH_close,ETH_low,ETH_high,BNB_open,BNB_close,BNB_low,BNB_high,XRP_open,XRP_close,XRP_low,XRP_high
2018-05-17 00:00:00,8330.0,8351.0,8250.0,8464.0,706.8,710.85,702.89,719.25,12.28,12.5631,12.259,12.7317,0.70942,0.7011,0.6919,0.712
2018-05-17 06:00:00,8351.0,8296.98,8200.0,8365.67,710.85,700.95,695.0,712.49,12.5622,12.4166,12.2219,12.5622,0.70106,0.69059,0.6851,0.705
2018-05-17 12:00:00,8296.98,8243.51,8211.0,8354.0,701.71,691.12,688.0,708.56,12.4166,12.5202,12.3472,12.6488,0.68951,0.678,0.676,0.69854
2018-05-17 18:00:00,8241.42,8041.46,7979.0,8267.45,691.12,667.62,662.0,691.98,12.5049,12.3777,12.1818,12.9496,0.67844,0.65849,0.6482,0.68
2018-05-18 00:00:00,8038.82,8027.0,7911.9,8067.65,667.62,676.6,656.0,681.0,12.3679,12.4912,12.0001,12.5877,0.65849,0.66546,0.646,0.6699
2018-05-18 06:00:00,8027.01,8103.96,7955.24,8172.05,676.59,680.56,667.27,685.68,12.465,14.8798,12.4001,15.0099,0.66545,0.66875,0.65511,0.67479
2018-05-18 12:00:00,8110.04,8101.0,8030.0,8151.0,680.78,678.9,667.89,683.98,14.8503,14.6515,14.2022,16.276,0.66801,0.66035,0.65005,0.6727
2018-05-18 18:00:00,8101.0,8239.81,8075.0,8273.21,678.88,692.6,675.73,694.9,14.6689,15.1363,14.6,15.4899,0.66192,0.67766,0.656,0.68255
2018-05-19 00:00:00,8238.01,8224.03,8143.53,8256.99,693.26,691.05,682.46,696.0,15.0885,15.2498,14.601,15.6666,0.67698,0.67086,0.66834,0.6799
2018-05-19 06:00:00,8226.8,8366.08,8095.73,8372.86,691.05,709.16,682.31,709.16,15.2454,15.108,14.91,15.5338,0.67167,0.67996,0.6611,0.67998
2018-05-19 12:00:00,8372.83,8297.0,8261.0,8390.8,709.16,701.31,696.3,717.8,15.108,14.22,13.95,15.16,0.67998,0.67451,0.6715,0.69139
2018-05-19 18:00:00,8296.02,8233.49,8165.0,8325.57,701.32,697.0,684.0,704.99,14.219,14.33,14.02,14.35,0.67451,0.67339,0.6656,0.67995
2018-05-20 00:00:00,8233.49,8254.87,8163.9,8295.0,697.0,705.21,688.4,708.56,14.335,13.864,13.682,14.3995,0.67483,0.68056,0.668,0.6853
2018-05-20 06:00:00,8257.0,8340.88,8223.17,8386.0,705.21,712.5,703.7,718.2,13.9042,13.92,13.8067,14.1184,0.681,0.68408,0.67622,0.692
2018-05-20 12:00:00,8340.88,8530.0,8291.0,8548.0,713.13,721.2,706.98,729.88,13.9149,13.9299,13.7001,14.01,0.68408,0.6991,0.6789,0.704
2018-05-20 18:00:00,8532.0,8526.98,8479.0,8609.0,721.2,716.16,710.0,725.01,13.9232,14.1666,13.8912,14.3,0.6991,0.6994,0.69353,0.70659
2018-05-21 00:00:00,8526.97,8515.0,8441.58,8556.54,716.16,715.36,704.39,719.14,14.1664,14.2425,14.077,14.6,0.6994,0.6982,0.68834,0.705
2018-05-21 06:00:00,8514.32,8469.98,8419.61,8595.31,715.74,709.52,705.0,720.46,14.2425,14.0678,13.9231,14.5,0.6982,0.688,0.68203,0.704
2018-05-21 12:00:00,8469.99,8368.99,8350.0,8505.2,709.52,693.78,693.22,711.5,14.0501,14.3588,13.7,14.4607,0.68734,0.67277,0.6703,0.69115
2018-05-21 18:00:00,8368.98,8381.24,8305.0,8449.11,694.39,696.7,688.0,701.09,14.3211,14.6996,14.0455,14.8005,0.673,0.67612,0.66666,0.682
2018-05-22 00:00:00,8386.89,8287.0,8251.23,8400.18,697.1,688.72,682.2,699.6,14.6728,14.3592,14.1075,14.6994,0.67612,0.66865,0.66316,0.67817
2018-05-22 06:00:00,8287.0,8202.21,8191.41,8368.34,688.73,683.67,681.13,699.0,14.3321,14.3938,14.2,14.85,0.66765,0.664,0.66283,0.67601
2018-05-22 12:00:00,8205.01,8210.01,8145.0,8262.0,683.7,674.62,673.88,688.0,14.3938,14.4973,14.16,14.7859,0.664,0.66537,0.65658,0.67217
2018-05-22 18:00:00,8211.94,7977.11,7935.11,8233.99,674.62,640.99,637.32,675.33,14.4973,13.888,13.6911,14.5817,0.66412,0.63782,0.635,0.66858
2018-05-23 00:00:00,7977.12,7912.04,7860.0,8031.9,640.86,639.02,625.65,669.0,13.8544,13.2871,13.21,13.9299,0.63782,0.63,0.625,0.64488
2018-05-23 06:00:00,7910.44,7834.0,7783.0,7955.0,639.47,620.99,610.0,644.0,13.2873,12.957,12.57,13.4465,0.63146,0.61708,0.601,0.63704
2018-05-23 12:00:00,7839.96,7495.98,7425.0,7938.84,620.4,569.28,560.0,629.54,12.9388,12.4278,12.235,13.244,0.61694,0.5838,0.5731,0.625
2018-05-23 18:00:00,7495.98,7501.95,7425.0,7659.92,569.28,577.19,564.37,598.5,12.3947,12.4998,12.3102,12.8656,0.58226,0.59198,0.576,0.628
2018-05-24 00:00:00,7501.95,7688.39,7496.09,7730.73,577.19,604.46,576.39,612.1,12.4997,12.9933,12.48,13.1947,0.59053,0.614,0.59,0.6189
2018-05-24 06:00:00,7684.04,7364.99,7266.99,7697.39,604.46,564.76,550.0,605.8,12.9947,12.3994,12.1,13.0833,0.61323,0.60205,0.57617,0.61697
2018-05-24 12:00:00,7361.98,7512.37,7268.0,7589.0,565.0,585.01,555.01,596.18,12.38,12.7594,12.2003,12.8779,0.60299,0.61991,0.592,0.632
2018-05-24 18:00:00,7512.36,7575.01,7462.91,7640.79,585.07,602.18,582.22,604.46,12.7602,13.0288,12.6703,13.047,0.61991,0.62814,0.613,0.64
2018-05-25 00:00:00,7578.99,7622.01,7503.93,7647.79,602.08,612.94,588.01,613.14,13.0255,13.2342,12.9,13.3789,0.62966,0.62967,0.61928,0.63391
2018-05-25 06:00:00,7622.01,7463.97,7308.15,7649.55,612.6,597.57,582.41,617.46,13.2342,12.9022,12.66,13.2496,0.62967,0.6155,0.60002,0.63001
2018-05-25 12:00:00,7460.0,7427.82,7407.11,7542.99,597.57,586.29,584.22,607.05,12.9068,12.9799,12.7501,13.0899,0.61631,0.6003,0.59696,0.62
2018-05-25 18:00:00,7427.82,7457.0,7344.35,7505.0,586.28,585.55,568.7,586.51,12.9789,13.0129,12.5627,13.0488,0.5993,0.60459,0.59336,0.61037
2018-05-26 00:00:00,7456.99,7435.6,7357.4,7469.0,585.56,588.59,578.32,590.0,13.0129,12.95,12.7777,13.13,0.60596,0.60908,0.59771,0.60908
2018-05-26 06:00:00,7434.25,7528.68,7405.0,7620.0,587.8,599.58,586.04,606.29,12.95,13.0675,12.9288,13.283,0.60704,0.61628,0.60664,0.625
2018-05-26 12:00:00,7528.69,7548.26,7462.2,7560.0,599.59,603.7,595.01,605.0,13.067,13.0733,12.9066,13.0985,0.61729,0.622,0.61,0.62283
2018-05-26 18:00:00,7548.27,7333.96,7300.0,7620.0,603.7,586.0,582.1,607.62,13.0729,12.7888,12.6411,13.098,0.62131,0.60852,0.60234,0.62618
2018-05-27 00:00:00,7334.0,7288.39,7231.11,7340.06,586.03,581.1,575.6,587.04,12.7561,12.6506,12.61,12.7975,0.60907,0.59904,0.59705,0.60907
2018-05-27 06:00:00,7282.29,7334.0,7240.0,7394.4,581.11,575.83,572.01,592.0,12.6698,12.6918,12.6,12.77,0.59909,0.60729,0.59777,0.648
2018-05-27 12:00:00,7334.0,7360.0,7274.05,7367.98,575.78,570.28,564.05,577.0,12.6752,12.5597,12.4826,12.8,0.60725,0.60532,0.59842,0.60944
2018-05-27 18:00:00,7359.99,7338.99,7255.0,7400.0,570.45,570.4,557.43,573.42,12.5799,12.6046,12.2856,12.6538,0.60599,0.60416,0.59913,0.6092
2018-05-28 00:00:00,7338.99,7185.58,7159.1,7437.0,570.81,527.99,523.61,576.2,12.596,12.099,12.06,12.75,0.60417,0.57738,0.5731,0.6091
2018-05-28 06:00:00,7189.58,7191.65,7165.0,7248.65,527.48,529.36,525.0,540.21,12.1191,12.0904,12.07,12.2927,0.57696,0.56827,0.56645,0.58377
2018-05-28 12:00:00,7196.74,7228.11,7148.16,7300.0,529.64,526.99,520.7,541.38,12.0908,12.0931,12.0,12.32,0.56827,0.5725,0.56253,0.589
2018-05-28 18:00:00,7228.0,7099.0,7058.02,7246.45,526.99,511.5,506.11,529.44,12.0932,11.9179,11.611,12.18,0.57124,0.54689,0.5434,0.57388
2018-05-29 00:00:00,7099.0,7081.03,7032.95,7132.1,511.5,520.6,510.0,529.16,11.892,11.7755,11.6601,12.078,0.54689,0.55078,0.54303,0.5613
2018-05-29 06:00:00,7081.03,7405.61,7070.0,7483.78,520.63,552.9,517.38,556.47,11.7754,12.4873,11.7527,12.7,0.55078,0.58999,0.54897,0.59878
2018-05-29 12:00:00,7403.98,7516.1,7382.12,7536.2,553.69,565.51,548.04,572.25,12.499,12.638,12.301,12.7,0.58999,0.60302,0.5815,0.60455
2018-05-29 18:00:00,7516.1,7461.29,7401.02,7540.0,565.51,567.36,557.32,573.43,12.6212,12.6073,12.4,12.69,0.60302,0.59998,0.59009,0.60921
2018-05-30 00:00:00,7467.98,7498.62,7442.0,7569.0,567.09,570.22,563.5,585.83,12.5947,12.56,12.459,12.7927,0.5997,0.61395,0.59681,0.626
2018-05-30 06:00:00,7498.62,7518.51,7418.0,7548.0,570.22,570.82,555.28,576.27,12.5599,12.6787,12.35,12.722,0.61396,0.6128,0.60258,0.61848
2018-05-30 12:00:00,7518.51,7327.8,7260.5,7549.0,571.0,549.4,541.2,573.02,12.67,12.3516,12.17,12.781,0.6128,0.58901,0.58101,0.6165
2018-05-30 18:00:00,7325.04,7375.96,7288.0,7399.0,549.4,557.19,545.24,563.0,12.352,12.6199,12.2753,12.6275,0.58911,0.60149,0.58499,0.60565
2018-05-31 00:00:00,7382.07,7499.47,7327.51,7519.56,557.87,571.92,552.98,575.66,12.608,13.1944,12.38,13.2658,0.60051,0.60708,0.58829,0.61
2018-05-31 06:00:00,7497.21,7531.97,7484.08,7600.18,571.92,574.93,566.01,578.8,13.1945,13.8507,13.167,14.302,0.60712,0.61012,0.60358,0.617
2018-05-31 12:00:00,7531.0,7590.0,7486.15,7699.0,574.46,583.49,568.6,586.37,13.8416,14.0499,13.55,14.2302,0.61031,0.62004,0.6085,0.6216
2018-05-31 18:00:00,7589.54,7485.01,7420.23,7613.77,584.34,577.81,568.0,586.73,14.0495,14.2,13.7,14.235,0.62005,0.6114,0.602,0.62255
2018-06-01 00:00:00,7485.01,7490.0,7454.35,7538.0,577.81,574.46,568.9,582.98,14.1919,14.205,13.9202,14.467,0.6114,0.60844,0.606,0.61549
2018-06-01 06:00:00,7490.0,7361.39,7361.39,7608.55,574.35,570.63,570.13,590.26,14.1858,13.78,13.77,14.25,0.60792,0.6066,0.60652,0.6192
2018-06-01 12:00:00,7361.49,7432.99,7355.54,7461.06,570.14,568.02,564.93,589.66,13.7799,13.89,13.76,14.02,0.6066,0.60996,0.6024,0.6204
2018-06-01 18:00:00,7432.99,7521.01,7388.03,7540.0,568.56,579.0,565.07,582.15,13.8657,14.2888,13.8023,14.323,0.60997,0.62151,0.605,0.62428
2018-06-02 00:00:00,7521.01,7531.98,7437.0,7539.0,579.0,581.24,572.9,582.8,14.2503,14.1402,14.0001,14.41,0.62236,0.62459,0.61513,0.6246
2018-06-02 06:00:00,7531.02,7652.28,7465.53,7695.17,581.59,592.73,576.46,598.0,14.1316,14.5,14.0,14.6526,0.62459,0.646,0.6188,0.65
2018-06-02 12:00:00,7650.0,7642.37,7590.67,7697.33,592.73,589.99,587.01,597.1,14.4931,14.8799,14.4103,14.8799,0.64599,0.64171,0.636,0.65204
2018-06-02 18:00:00,7642.36,7640.03,7607.65,7672.0,589.99,590.85,589.1,599.17,14.8799,14.6732,14.59,14.882,0.64202,0.64269,0.64,0.64616
2018-06-03 00:00:00,7636.81,7655.0,7600.0,7676.12,590.85,596.39,590.1,597.07,14.6785,14.856,14.4248,14.973,0.64285,0.64573,0.63862,0.65215
2018-06-03 06:00:00,7655.0,7714.85,7640.0,7786.69,595.94,619.93,594.82,628.81,14.856,14.7861,14.715,15.0254,0.64573,0.66204,0.64181,0.67
2018-06-03 12:00:00,7714.85,7695.13,7669.77,7750.26,620.0,618.0,611.0,626.47,14.7871,14.597,14.4095,14.839,0.66204,0.66434,0.657,0.67589
2018-06-03 18:00:00,7695.99,7714.26,7636.21,7729.0,618.25,619.66,606.95,621.0,14.5781,14.6995,14.2657,14.6999,0.6648,0.6901,0.65,0.69101
2018-06-04 00:00:00,7714.26,7660.0,7608.39,7760.52,619.66,615.31,610.2,625.47,14.666,14.262,14.15,14.743,0.6901,0.677,0.6705,0.707
2018-06-04 06:00:00,7660.0,7505.0,7484.25,7660.01,615.31,592.32,591.2,615.93,14.2621,13.7961,13.76,14.2622,0.67691,0.64308,0.64019,0.6771
2018-06-04 12:00:00,7505.0,7475.92,7446.5,7538.99,592.46,586.54,580.15,598.38,13.7961,14.154,13.59,14.1569,0.64479,0.64452,0.6351,0.65353
2018-06-04 18:00:00,7475.36,7487.0,7459.0,7548.82,586.54,591.02,584.54,599.96,14.154,14.2636,14.0021,14.33,0.64519,0.65507,0.64248,0.67814
2018-06-05 00:00:00,7487.0,7424.1,7367.83,7518.8,591.02,583.71,576.08,599.0,14.2635,14.4186,14.1328,14.588,0.65508,0.64803,0.6328,0.6622
2018-06-05 06:00:00,7420.0,7428.88,7382.12,7470.0,583.71,587.02,570.36,609.0,14.3901,14.371,14.17,14.85,0.64801,0.662,0.6432,0.665
2018-06-05 12:00:00,7422.1,7620.12,7358.0,7679.49,587.76,609.94,583.0,614.0,14.3899,15.0959,14.2205,15.2001,0.662,0.679,0.65135,0.685
2018-06-05 18:00:00,7620.0,7625.0,7570.33,7650.0,609.94,609.05,603.0,614.0,15.0959,15.6156,14.9003,15.711,0.679,0.67464,0.66329,0.686
2018-06-06 00:00:00,7626.64,7614.19,7557.0,7647.77,609.29,605.31,598.41,611.98,15.6156,15.9562,15.23,16.0,0.67507,0.67082,0.66439,0.678
2018-06-06 06:00:00,7615.5,7619.0,7568.53,7690.52,605.31,606.01,600.05,613.35,15.94,16.7251,15.8929,17.4767,0.67053,0.67,0.66621,0.6833
2018-06-06 12:00:00,7615.02,7517.08,7488.01,7680.0,606.01,596.98,593.4,612.67,16.7297,16.4302,16.0633,17.05,0.67,0.65999,0.65496,0.68221
2018-06-06 18:00:00,7517.07,7658.84,7467.05,7699.0,597.01,607.4,593.52,610.0,16.4381,17.275,16.1497,17.35,0.65996,0.6741,0.653,0.6789
2018-06-07 00:00:00,7658.79,7712.0,7647.84,7765.0,606.68,610.47,606.59,618.0,17.2512,16.8286,16.4534,17.3475,0.6738,0.67762,0.67252,0.68999
2018-06-07 06:00:00,7714.8,7696.23,7660.83,7742.0,610.46,607.6,605.08,613.12,16.8035,16.6198,16.45,16.8286,0.67764,0.68081,0.67441,0.69
2018-06-07 12:00:00,7695.02,7699.01,7651.21,7740.9,608.14,607.86,602.57,611.5,16.6196,17.29,16.53,17.3735,0.68034,0.68017,0.67201,0.6852
2018-06-07 18:00:00,7699.02,7691.08,7620.0,7718.0,607.7,605.16,598.24,609.61,17.2899,16.2791,16.11,17.44,0.68009,0.67756,0.67089,0.683
2018-06-08 00:00:00,7691.08,7633.47,7596.0,7703.5,605.2,604.0,598.31,608.45,16.28,15.964,15.72,16.6579,0.6777,0.66914,0.66555,0.68
2018-06-08 06:00:00,7630.58,7558.99,7536.0,7654.98,604.0,596.56,595.1,606.65,15.9639,15.959,15.8165,16.4499,0.66828,0.6624,0.65832,0.6718
2018-06-08 12:00:00,7558.99,7651.0,7531.0,7668.0,596.56,600.67,593.33,602.94,15.9588,16.1979,15.8243,16.39,0.6624,0.67254,0.65914,0.67399
2018-06-08 18:00:00,7650.51,7603.44,7595.0,7664.43,601.27,598.68,595.64,602.77,16.1978,16.2292,16.115,16.4895,0.67254,0.6721,0.67109,0.678
2018-06-09 00:00:00,7603.44,7653.65,7601.22,7683.98,599.29,606.5,598.51,608.97,16.2292,16.733,16.1501,16.78,0.67211,0.67712,0.6719,0.67968
2018-06-09 06:00:00,7653.65,7635.01,7610.98,7682.08,606.5,605.1,601.56,608.27,16.733,16.63,16.4152,16.906,0.67708,0.67189,0.6698,0.68
2018-06-09 12:00:00,7635.01,7597.27,7563.3,7650.0,605.39,598.6,596.1,605.98,16.6194,16.03,15.9278,16.63,0.6719,0.66354,0.661,0.6728
2018-06-09 18:00:00,7597.3,7491.73,7450.0,7629.94,598.63,592.87,591.0,601.35,16.0302,16.0188,15.869,16.1616,0.66354,0.6574,0.65514,0.66819
2018-06-10 00:00:00,7491.73,7291.12,7252.86,7491.73,592.44,572.31,566.87,592.87,16.0192,15.3365,15.1692,16.1199,0.65687,0.63516,0.63333,0.6585
2018-06-10 06:00:00,7297.82,7235.1,7165.72,7315.41,572.3,567.06,557.31,574.27,15.3365,15.0414,14.5841,15.445,0.63524,0.62167,0.61117,0.63768
2018-06-10 12:00:00,7235.1,6749.33,6700.0,7293.21,566.67,533.67,529.17,571.18,15.0414,13.971,13.88,15.15,0.62114,0.58521,0.57853,0.6275
2018-06-10 18:00:00,6742.01,6764.99,6622.81,6841.35,535.0,524.11,501.13,541.71,13.97,14.18,13.4,14.4381,0.58793,0.58201,0.55,0.59792
2018-06-11 00:00:00,6765.0,6732.45,6669.01,6826.0,524.64,530.92,509.0,535.51,14.18,14.2822,13.6712,14.5897,0.58202,0.57836,0.56703,0.5921
2018-06-11 06:00:00,6732.52,6770.56,6610.0,6824.67,530.92,533.54,515.68,534.37,14.2822,14.9664,14.0301,14.9999,0.57832,0.57841,0.56,0.58431
2018-06-11 12:00:00,6770.62,6705.9,6634.77,6779.69,533.54,516.98,508.66,534.0,14.9663,14.44,14.1707,14.984,0.57837,0.57023,0.56,0.5804
2018-06-11 18:00:00,6705.9,6872.0,6657.75,6922.0,516.98,531.69,509.01,534.2,14.44,15.47,14.22,15.48,0.57023,0.59989,0.56581,0.6
2018-06-12 00:00:00,6872.0,6834.4,6770.63,6890.51,531.08,531.29,520.0,533.27,15.47,15.74,15.1011,16.1499,0.59901,0.59018,0.58072,0.5991
2018-06-12 06:00:00,6841.5,6831.7,6800.0,6872.68,531.29,531.87,526.73,538.88,15.7399,15.6,15.2602,16.16,0.5895,0.5895,0.584,0.59396
2018-06-12 12:00:00,6831.68,6712.57,6681.0,6834.01,532.34,515.75,514.5,532.9,15.6,15.5936,14.91,15.9,0.58941,0.56792,0.5641,0.58944
