open_time,open,high,low,close,close_time,number_of_trades
2017-08-17 00:00:00,4261.48,4485.39,4261.32,4427.3,2017-08-17 11:59:59.999,582
2017-08-17 12:00:00,4436.06,4485.39,4200.74,4285.08,2017-08-17 23:59:59.999,2845
2017-08-18 00:00:00,4285.08,4371.52,4134.61,4340.31,2017-08-18 11:59:59.999,3051
2017-08-18 12:00:00,4320.52,4340.31,3938.77,4108.37,2017-08-18 23:59:59.999,2182
2017-08-19 00:00:00,4108.37,4184.69,3850.0,3957.6,2017-08-19 11:59:59.999,1559
2017-08-19 12:00:00,3945.12,4149.99,3928.89,4139.98,2017-08-19 23:59:59.999,594
2017-08-20 00:00:00,4120.98,4211.08,4032.62,4106.53,2017-08-20 11:59:59.999,622
2017-08-20 12:00:00,4106.53,4185.94,4063.35,4086.29,2017-08-20 23:59:59.999,1699
2017-08-21 00:00:00,4069.13,4119.62,3953.4,4023.11,2017-08-21 11:59:59.999,2585
2017-08-21 12:00:00,4023.11,4070.49,3911.79,4016.0,2017-08-21 23:59:59.999,1387
2017-08-22 00:00:00,4016.0,4016.0,3400.0,3866.48,2017-08-22 11:59:59.999,3132
2017-08-22 12:00:00,3866.48,4104.82,3786.81,4040.0,2017-08-22 23:59:59.999,3362
2017-08-23 00:00:00,4040.0,4242.32,4013.89,4237.99,2017-08-23 11:59:59.999,3161
2017-08-23 12:00:00,4205.98,4265.8,4069.8,4114.01,2017-08-23 23:59:59.999,5468
2017-08-24 00:00:00,4147.0,4250.94,4085.01,4202.0,2017-08-24 11:59:59.999,3406
2017-08-24 12:00:00,4211.78,4371.68,4136.33,4316.01,2017-08-24 23:59:59.999,2841
2017-08-25 00:00:00,4316.01,4370.0,4267.5,4361.27,2017-08-25 11:59:59.999,3130
2017-08-25 12:00:00,4361.27,4453.91,4247.48,4280.68,2017-08-25 23:59:59.999,3424
2017-08-26 00:00:00,4280.71,4319.7,4228.99,4288.72,2017-08-26 11:59:59.999,931
2017-08-26 12:00:00,4288.72,4367.0,4212.41,4337.44,2017-08-26 23:59:59.999,1329
2017-08-27 00:00:00,4332.51,4400.0,4285.56,4323.37,2017-08-27 11:59:59.999,2094
2017-08-27 12:00:00,4340.0,4386.79,4285.54,4310.01,2017-08-27 23:59:59.999,1576
2017-08-28 00:00:00,4310.01,4365.4,4124.54,4308.0,2017-08-28 11:59:59.999,2212
2017-08-28 12:00:00,4309.0,4399.82,4271.03,4386.69,2017-08-28 23:59:59.999,2137
2017-08-29 00:00:00,4353.65,4417.61,4313.55,4368.5,2017-08-29 11:59:59.999,2213
2017-08-29 12:00:00,4368.5,4625.85,4347.59,4587.48,2017-08-29 23:59:59.999,1946
2017-08-30 00:00:00,4564.52,4647.51,4416.01,4498.35,2017-08-30 11:59:59.999,2895
2017-08-30 12:00:00,4537.0,4609.92,4416.16,4555.14,2017-08-30 23:59:59.999,2656
2017-08-31 00:00:00,4555.14,4678.57,4555.14,4656.67,2017-08-31 11:59:59.999,2096
2017-08-31 12:00:00,4674.97,4745.42,4631.41,4724.89,2017-08-31 23:59:59.999,2065
2017-09-01 00:00:00,4689.89,4798.46,4654.88,4775.0,2017-09-01 11:59:59.999,1974
2017-09-01 12:00:00,4775.0,4885.55,4725.81,4834.91,2017-09-01 23:59:59.999,2026
2017-09-02 00:00:00,4796.16,4939.19,4473.35,4630.01,2017-09-02 11:59:59.999,3841
2017-09-02 12:00:00,4669.75,4675.0,4286.87,4472.14,2017-09-02 23:59:59.999,3634
2017-09-03 00:00:00,4508.5,4714.76,4456.8,4486.0,2017-09-03 11:59:59.999,2991
2017-09-03 12:00:00,4475.23,4583.84,4298.33,4509.08,2017-09-03 23:59:59.999,3031
2017-09-04 00:00:00,4505.0,4527.49,4052.0,4153.0,2017-09-04 11:59:59.999,4882
2017-09-04 12:00:00,4153.0,4311.14,3972.51,4100.11,2017-09-04 23:59:59.999,4435
2017-09-05 00:00:00,4106.97,4248.6,3603.0,4246.82,2017-09-05 11:59:59.999,6188
2017-09-05 12:00:00,4248.64,4484.99,4096.06,4366.47,2017-09-05 23:59:59.999,3896
2017-09-06 00:00:00,4366.49,4597.79,4335.26,4548.13,2017-09-06 11:59:59.999,5353
2017-09-06 12:00:00,4544.59,4662.87,4422.28,4619.77,2017-09-06 23:59:59.999,2603
2017-09-07 00:00:00,4619.77,4661.93,4438.19,4613.94,2017-09-07 11:59:59.999,1414
2017-09-07 12:00:00,4616.79,4788.59,4586.13,4691.61,2017-09-07 23:59:59.999,1656
2017-09-08 00:00:00,4691.66,4735.39,4586.13,4647.53,2017-09-08 11:59:59.999,1007
2017-09-08 12:00:00,4653.92,4690.83,4028.93,4282.8,2017-09-08 23:59:59.999,3726
2017-09-09 00:00:00,4282.8,4426.62,4150.06,4327.63,2017-09-09 11:59:59.999,2074
2017-09-09 12:00:00,4331.82,4400.6,4159.64,4258.81,2017-09-09 23:59:59.999,1703
2017-09-10 00:00:00,4258.81,4279.7,3801.0,4098.79,2017-09-10 11:59:59.999,1922
2017-09-10 12:00:00,4069.43,4283.0,4043.17,4130.37,2017-09-10 23:59:59.999,1513
2017-09-11 00:00:00,4153.62,4334.43,4098.91,4191.53,2017-09-11 11:59:59.999,2587
2017-09-11 12:00:00,4191.54,4313.18,4158.84,4208.47,2017-09-11 23:59:59.999,1641
2017-09-12 00:00:00,4208.6,4394.59,4201.9,4340.1,2017-09-12 11:59:59.999,3216
2017-09-12 12:00:00,4343.01,4345.92,4040.8,4163.72,2017-09-12 23:59:59.999,3285
2017-09-13 00:00:00,4159.72,4165.38,3796.8,3832.0,2017-09-13 11:59:59.999,2703
2017-09-13 12:00:00,3831.01,3991.01,3760.0,3944.69,2017-09-13 23:59:59.999,2316
2017-09-14 00:00:00,3944.0,3993.0,3418.0,3481.02,2017-09-14 11:59:59.999,3705
2017-09-14 12:00:00,3481.02,3666.0,3165.13,3189.02,2017-09-14 23:59:59.999,5361
2017-09-15 00:00:00,3188.01,3460.0,2817.0,2919.0,2017-09-15 11:59:59.999,4874
2017-09-15 12:00:00,2870.9,3856.0,2870.9,3700.0,2017-09-15 23:59:59.999,5571
2017-09-16 00:00:00,3674.01,3950.0,3470.66,3630.06,2017-09-16 11:59:59.999,5194
2017-09-16 12:00:00,3630.06,3800.0,3531.01,3714.95,2017-09-16 23:59:59.999,3615
2017-09-17 00:00:00,3685.23,3709.94,3499.02,3499.03,2017-09-17 11:59:59.999,3352
2017-09-17 12:00:00,3499.03,3748.21,3499.03,3699.99,2017-09-17 23:59:59.999,3003
2017-09-18 00:00:00,3690.0,4000.0,3690.0,3929.33,2017-09-18 11:59:59.999,4089
2017-09-18 12:00:00,3932.98,4123.2,3890.0,4035.01,2017-09-18 23:59:59.999,4131
2017-09-19 00:00:00,4060.0,4089.97,3830.91,3969.01,2017-09-19 11:59:59.999,3566
2017-09-19 12:00:00,3969.32,4029.99,3830.91,3910.04,2017-09-19 23:59:59.999,3776
2017-09-20 00:00:00,3910.04,3988.83,3820.0,3927.77,2017-09-20 11:59:59.999,3874
2017-09-20 12:00:00,3927.77,4046.08,3860.09,3900.0,2017-09-20 23:59:59.999,3357
2017-09-21 00:00:00,3889.99,3910.0,3800.0,3864.95,2017-09-21 11:59:59.999,3529
2017-09-21 12:00:00,3862.99,3879.99,3567.0,3609.99,2017-09-21 23:59:59.999,5185
2017-09-22 00:00:00,3592.84,3750.0,3522.22,3539.97,2017-09-22 11:59:59.999,3934
2017-09-22 12:00:00,3528.36,3645.99,3505.55,3595.87,2017-09-22 23:59:59.999,4218
2017-09-23 00:00:00,3595.88,3798.9,3542.91,3798.0,2017-09-23 11:59:59.999,3564
2017-09-23 12:00:00,3798.9,3817.19,3700.0,3780.0,2017-09-23 23:59:59.999,4838
2017-09-24 00:00:00,3779.54,3789.99,3622.76,3683.36,2017-09-24 11:59:59.999,5130
2017-09-24 12:00:00,3674.22,3730.0,3624.38,3660.02,2017-09-24 23:59:59.999,3594
2017-09-25 00:00:00,3660.02,3815.74,3653.69,3781.05,2017-09-25 11:59:59.999,4746
2017-09-25 12:00:00,3781.05,3979.87,3770.0,3920.75,2017-09-25 23:59:59.999,4994
2017-09-26 00:00:00,3928.0,3959.56,3850.05,3949.45,2017-09-26 11:59:59.999,4847
2017-09-26 12:00:00,3950.0,3976.99,3880.0,3882.35,2017-09-26 23:59:59.999,3124
2017-09-27 00:00:00,3882.36,4099.95,3872.81,4073.0,2017-09-27 11:59:59.999,3616
2017-09-27 12:00:00,4072.2,4249.94,4053.4,4193.0,2017-09-27 23:59:59.999,4757
2017-09-28 00:00:00,4192.11,4300.0,4136.0,4180.0,2017-09-28 11:59:59.999,5804
2017-09-28 12:00:00,4170.19,4210.0,4101.0,4174.5,2017-09-28 23:59:59.999,5622
2017-09-29 00:00:00,4178.98,4248.0,3952.01,4220.01,2017-09-29 11:59:59.999,8642
2017-09-29 12:00:00,4234.99,4263.86,4101.01,4174.69,2017-09-29 23:59:59.999,6192
2017-09-30 00:00:00,4175.0,4345.0,4138.1,4324.99,2017-09-30 11:59:59.999,5153
2017-09-30 12:00:00,4320.21,4380.0,4275.35,4378.51,2017-09-30 23:59:59.999,4171
2017-10-01 00:00:00,4378.49,4378.49,4265.02,4337.01,2017-10-01 11:59:59.999,4646
2017-10-01 12:00:00,4337.01,4406.52,4240.04,4378.48,2017-10-01 23:59:59.999,5170
2017-10-02 00:00:00,4400.0,4560.0,4380.01,4410.01,2017-10-02 11:59:59.999,4366
2017-10-02 12:00:00,4419.99,4561.63,4360.0,4380.0,2017-10-02 23:59:59.999,3819
2017-10-03 00:00:00,4380.0,4467.33,4189.71,4297.99,2017-10-03 11:59:59.999,7203
2017-10-03 12:00:00,4290.0,4329.86,4180.8,4310.0,2017-10-03 23:59:59.999,5176
2017-10-04 00:00:00,4314.9,4373.0,4185.01,4228.0,2017-10-04 11:59:59.999,5596
2017-10-04 12:00:00,4230.0,4248.97,4142.0,4208.59,2017-10-04 23:59:59.999,5410
2017-10-05 00:00:00,4208.59,4235.0,4110.0,4226.05,2017-10-05 11:59:59.999,5052
2017-10-05 12:00:00,4226.05,4355.0,4226.05,4292.43,2017-10-05 23:59:59.999,4106
2017-10-06 00:00:00,4318.99,4417.0,4292.0,4405.0,2017-10-06 11:59:59.999,3577
2017-10-06 12:00:00,4391.11,4416.78,4312.57,4369.0,2017-10-06 23:59:59.999,2969
2017-10-07 00:00:00,4369.0,4399.0,4312.56,4335.9,2017-10-07 11:59:59.999,2685
2017-10-07 12:00:00,4335.9,4479.5,4326.0,4423.0,2017-10-07 23:59:59.999,2119
2017-10-08 00:00:00,4425.0,4517.0,4425.0,4487.99,2017-10-08 11:59:59.999,3740
2017-10-08 12:00:00,4487.99,4658.0,4460.02,4640.0,2017-10-08 23:59:59.999,3840
2017-10-09 00:00:00,4640.0,4660.0,4550.0,4615.0,2017-10-09 11:59:59.999,3318
2017-10-09 12:00:00,4615.0,4889.98,4615.0,4786.95,2017-10-09 23:59:59.999,7054
2017-10-10 00:00:00,4786.95,4888.88,4720.16,4790.0,2017-10-10 11:59:59.999,5937
2017-10-10 12:00:00,4790.01,4960.0,4680.59,4783.06,2017-10-10 23:59:59.999,6030
2017-10-11 00:00:00,4783.06,4852.22,4710.0,4818.99,2017-10-11 11:59:59.999,4596
2017-10-11 12:00:00,4804.93,4881.61,4751.01,4821.43,2017-10-11 23:59:59.999,1299
2017-10-12 00:00:00,4821.43,5265.5,4810.16,5184.0,2017-10-12 11:59:59.999,3597
2017-10-12 12:00:00,5184.0,5439.99,5173.1,5430.0,2017-10-12 23:59:59.999,4433
2017-10-13 00:00:00,5439.99,5846.17,5379.84,5649.0,2017-10-13 11:59:59.999,7610
2017-10-13 12:00:00,5658.97,5800.0,5520.0,5649.98,2017-10-13 23:59:59.999,4053
2017-10-14 00:00:00,5650.0,5779.0,5580.01,5720.02,2017-10-14 11:59:59.999,3035
2017-10-14 12:00:00,5720.02,5900.0,5685.02,5869.99,2017-10-14 23:59:59.999,3224
2017-10-15 00:00:00,5855.03,5922.3,5400.01,5400.01,2017-10-15 11:59:59.999,4279
2017-10-15 12:00:00,5419.0,5756.36,5404.98,5709.99,2017-10-15 23:59:59.999,3173
2017-10-16 00:00:00,5710.0,5749.99,5585.19,5728.99,2017-10-16 11:59:59.999,3998
2017-10-16 12:00:00,5739.96,5788.91,5642.02,5760.02,2017-10-16 23:59:59.999,5155
2017-10-17 00:00:00,5760.0,5774.98,5540.02,5579.98,2017-10-17 11:59:59.999,4713
2017-10-17 12:00:00,5579.89,5649.99,5508.63,5595.0,2017-10-17 23:59:59.999,5042
2017-10-18 00:00:00,5595.0,5596.0,5226.0,5273.25,2017-10-18 11:59:59.999,8864
2017-10-18 12:00:00,5283.98,5588.0,5037.95,5512.06,2017-10-18 23:59:59.999,5960
2017-10-19 00:00:00,5513.0,5706.09,5490.26,5690.12,2017-10-19 11:59:59.999,5491
2017-10-19 12:00:00,5710.0,5710.0,5600.0,5683.9,2017-10-19 23:59:59.999,6062
2017-10-20 00:00:00,5683.31,5697.99,5600.0,5662.75,2017-10-20 11:59:59.999,5030
2017-10-20 12:00:00,5662.75,6110.0,5602.86,6010.01,2017-10-20 23:59:59.999,6626
2017-10-21 00:00:00,6013.72,6167.99,5960.0,6116.98,2017-10-21 11:59:59.999,5452
2017-10-21 12:00:00,6116.98,6171.0,5850.03,6024.97,2017-10-21 23:59:59.999,4730
2017-10-22 00:00:00,6003.27,6060.0,5720.03,5819.98,2017-10-22 11:59:59.999,4902
2017-10-22 12:00:00,5819.98,6000.0,5770.04,5950.02,2017-10-22 23:59:59.999,3944
2017-10-23 00:00:00,5975.0,6080.0,5787.98,5881.99,2017-10-23 11:59:59.999,5446
2017-10-23 12:00:00,5881.98,5969.98,5621.03,5915.93,2017-10-23 23:59:59.999,5290
2017-10-24 00:00:00,5909.47,5925.0,5482.22,5676.04,2017-10-24 11:59:59.999,7016
2017-10-24 12:00:00,5680.0,5719.03,5450.0,5477.03,2017-10-24 23:59:59.999,6059
2017-10-25 00:00:00,5506.92,5650.0,5286.98,5469.98,2017-10-25 11:59:59.999,6731
2017-10-25 12:00:00,5469.99,5704.96,5375.0,5689.99,2017-10-25 23:59:59.999,5295
2017-10-26 00:00:00,5670.1,5853.99,5650.0,5853.99,2017-10-26 11:59:59.999,5963
2017-10-26 12:00:00,5845.03,5939.99,5757.0,5861.77,2017-10-26 23:59:59.999,5466
2017-10-27 00:00:00,5861.77,5980.0,5770.23,5843.18,2017-10-27 11:59:59.999,4149
2017-10-27 12:00:00,5843.03,5843.04,5649.24,5768.83,2017-10-27 23:59:59.999,4156
2017-10-28 00:00:00,5768.79,5850.02,5677.02,5680.28,2017-10-28 11:59:59.999,4174
2017-10-28 12:00:00,5680.27,5733.03,5630.03,5719.64,2017-10-28 23:59:59.999,4382
2017-10-29 00:00:00,5709.98,5815.84,5648.01,5784.97,2017-10-29 11:59:59.999,4146
2017-10-29 12:00:00,5784.99,6189.88,5730.0,6169.98,2017-10-29 23:59:59.999,6505
2017-10-30 00:00:00,6133.01,6248.68,6075.5,6181.98,2017-10-30 11:59:59.999,5153
2017-10-30 12:00:00,6179.92,6198.98,6030.0,6120.5,2017-10-30 23:59:59.999,3874
2017-10-31 00:00:00,6120.52,6223.33,6100.0,6223.33,2017-10-31 11:59:59.999,4611
2017-10-31 12:00:00,6223.41,6498.01,6201.01,6463.0,2017-10-31 23:59:59.999,7892
2017-11-01 00:00:00,6463.0,6645.32,6338.02,6614.97,2017-11-01 11:59:59.999,8122
2017-11-01 12:00:00,6613.92,6774.67,6455.0,6753.98,2017-11-01 23:59:59.999,8653
2017-11-02 00:00:00,6753.98,7300.0,6685.1,6887.81,2017-11-02 11:59:59.999,12106
2017-11-02 12:00:00,6887.66,7132.0,6700.0,7019.98,2017-11-02 23:59:59.999,8116
2017-11-03 00:00:00,7010.31,7346.34,6923.0,7230.95,2017-11-03 11:59:59.999,8385
2017-11-03 12:00:00,7230.95,7299.99,7032.0,7115.04,2017-11-03 23:59:59.999,6990
2017-11-04 00:00:00,7115.02,7199.99,6901.0,7085.02,2017-11-04 11:59:59.999,7316
2017-11-04 12:00:00,7085.02,7480.99,7085.0,7357.09,2017-11-04 23:59:59.999,6079
